,collection,noise_level,log_name,trace_length,event_class_size,unique_traces,log_size
16266,input,train,log_20000_1708943238.xes,7.0,7.0,8.0,3141.0
16267,input,train,log_16249_1708943236.xes,3.592112299465241,11.0,1048.0,7480.0
16268,input,train,log_14616_1708943189.xes,3.7673860911270984,11.0,22.0,1668.0
16269,input,train,log_15240_1708943183.xes,16.32927914565411,11.0,1516.0,3371.0
16270,input,train,log_18921_1708943239.xes,7.027539779681763,7.0,379.0,1634.0
16271,input,train,log_16006_1708943236.xes,3.226440495422725,8.0,6.0,7428.0
16272,input,train,log_16751_1708943236.xes,12.391304347826088,12.0,2295.0,2714.0
16273,input,train,log_19504_1708943234.xes,6.387101428365315,8.0,1308.0,6931.0
16274,input,train,log_19658_1708943189.xes,4.247778874629812,7.0,405.0,2026.0
16275,input,train,log_17322_1708943190.xes,4.292947558770344,10.0,457.0,1106.0
16276,input,train,log_19173_1708943237.xes,5.8886205045625335,10.0,11.0,3726.0
16277,input,train,log_17252_1708943236.xes,5.414161008729389,13.0,2403.0,6186.0
16278,input,train,log_15104_1708943189.xes,2.4799764428739692,11.0,73.0,3396.0
16279,input,train,log_16404_1708943188.xes,5.622277757943592,6.0,914.0,2801.0
16280,input,train,log_19759_1708943238.xes,2.6643462469733654,7.0,6.0,6608.0
16281,input,train,log_16584_1708943235.xes,5.268274527318743,11.0,3428.0,6717.0
16282,input,train,log_19678_1708943237.xes,4.202790234180369,8.0,31.0,6021.0
16283,input,train,log_19158_1708943190.xes,5.582010582010582,11.0,423.0,1134.0
16284,input,train,log_18252_1708943236.xes,4.781625851325895,6.0,38.0,6901.0
16285,input,train,log_15587_1708943237.xes,5.700893785075868,6.0,892.0,4811.0
16286,input,train,log_17921_1708943238.xes,8.630790190735695,12.0,1093.0,2936.0
16287,input,train,log_17503_1708943237.xes,6.019870320016733,7.0,955.0,4781.0
16288,input,train,log_16499_1708943235.xes,8.364809902740937,8.0,54.0,5655.0
16289,input,train,log_17905_1708943188.xes,3.604998774810096,8.0,942.0,4081.0
16290,input,train,log_16653_1708943190.xes,6.047733654231849,7.0,1118.0,2493.0
16291,input,train,log_19836_1708943233.xes,12.329113924050633,13.0,3237.0,5056.0
16292,input,train,log_18919_1708943233.xes,12.959315668683496,11.0,3679.0,4793.0
16293,input,train,log_19257_1708943234.xes,10.566531577169876,12.0,1503.0,5922.0
16294,input,train,log_19086_1708943235.xes,6.482021517553794,12.0,3186.0,7064.0
16295,input,train,log_18991_1708943186.xes,9.671150971599403,12.0,5466.0,6690.0
16296,input,train,log_14527_1708943182.xes,12.864310148232612,11.0,908.0,7016.0
16297,input,train,log_17988_1708943182.xes,9.312524641871468,12.0,2676.0,7609.0
16298,input,train,log_15489_1708943189.xes,11.758038585209004,11.0,1026.0,2488.0
16299,input,train,log_18825_1708943189.xes,2.1110131048387095,13.0,219.0,7936.0
16300,input,train,log_17489_1708943188.xes,6.912670774176266,7.0,1539.0,3733.0
16301,input,train,log_16829_1708943234.xes,10.584088620342397,8.0,2174.0,4965.0
16302,input,train,log_16917_1708943237.xes,5.212205700123916,6.0,1115.0,6456.0
16303,input,train,log_16737_1708943180.xes,20.153374233128833,12.0,2556.0,4727.0
16304,input,train,log_15753_1708943238.xes,5.350588235294118,8.0,1317.0,5525.0
16305,input,train,log_19405_1708943181.xes,12.862400993943158,13.0,1825.0,6439.0
16306,input,train,log_18755_1708943235.xes,7.085638815515084,9.0,1459.0,7193.0
16307,input,train,log_16500_1708943238.xes,5.316618075801749,6.0,7.0,5145.0
16308,input,train,log_19242_1708943188.xes,3.0408530674421823,12.0,1729.0,7221.0
16309,input,train,log_19659_1708943189.xes,3.4792736610418196,7.0,22.0,5452.0
16310,input,train,log_17154_1708943188.xes,5.996061269146608,7.0,1653.0,4570.0
16311,input,train,log_18841_1708943236.xes,8.73517332019057,14.0,926.0,6087.0
16312,input,train,log_18671_1708943236.xes,7.632569232807739,8.0,3019.0,7547.0
16313,input,train,log_14947_1708943189.xes,3.2360552041403103,6.0,7.0,6956.0
16314,input,train,log_16151_1708943187.xes,6.202978056426332,8.0,3.0,5104.0
16315,input,train,log_16984_1708943179.xes,23.38617606602476,12.0,3015.0,5816.0
16316,input,train,log_17656_1708943189.xes,5.031625553447185,6.0,1383.0,4743.0
16317,input,train,log_15119_1708943237.xes,14.827072997873849,12.0,1874.0,2822.0
16318,input,train,log_18419_1708943235.xes,9.006787745367822,8.0,1915.0,5451.0
16319,input,train,log_18992_1708943190.xes,8.137064534551685,11.0,437.0,1751.0
16320,input,train,log_18741_1708943189.xes,4.5234539536664755,6.0,2.0,5223.0
16321,input,train,log_19505_1708943238.xes,7.552568218298555,15.0,493.0,4984.0
16322,input,train,log_17577_1708943190.xes,5.615408608858391,12.0,113.0,3206.0
16323,input,train,log_15828_1708943189.xes,5.873359428966152,8.0,1016.0,4343.0
16324,input,train,log_17332_1708943238.xes,4.623455094754188,8.0,48.0,7282.0
16325,input,train,log_16320_1708943189.xes,5.01318596082994,5.0,1169.0,5157.0
16326,input,train,log_18323_1708943189.xes,12.003140265177949,14.0,2321.0,2866.0
16327,input,train,log_16331_1708943232.xes,2.7059288537549406,6.0,308.0,2530.0
16328,input,train,log_19171_1708943232.xes,6.991833030852995,7.0,607.0,1102.0
16329,input,train,log_16487_1708943187.xes,4.2561908466225855,7.0,1151.0,7713.0
16330,input,train,log_15160_1708943187.xes,6.89250868199107,9.0,594.0,6047.0
16331,input,train,log_19419_1708943232.xes,6.996924654023577,10.0,1560.0,1951.0
16332,input,train,log_17490_1708943191.xes,4.165318667098027,14.0,1024.0,3091.0
16333,input,train,log_17074_1708943190.xes,10.760536398467433,12.0,1987.0,2610.0
16334,input,train,log_17091_1708943236.xes,7.414014687882497,10.0,2417.0,6536.0
16335,input,train,log_18491_1708943189.xes,6.005369127516778,8.0,1062.0,5215.0
16336,input,train,log_19741_1708943190.xes,4.190899001109878,6.0,1188.0,4505.0
16337,input,train,log_19008_1708943237.xes,13.838553661906955,12.0,400.0,4342.0
16338,input,train,log_16420_1708943236.xes,11.25996841689696,13.0,1814.0,5066.0
16339,input,train,log_15660_1708943189.xes,7.003689236111111,8.0,1060.0,4608.0
16340,input,train,log_19999_1708943234.xes,23.426470588235293,12.0,3167.0,3876.0
16341,input,train,log_16498_1708943233.xes,5.0,6.0,6.0,2280.0
16342,input,train,log_17595_1708943236.xes,11.402968197879858,13.0,2013.0,7075.0
16343,input,train,log_17171_1708943232.xes,1.8144124847001224,12.0,79.0,6536.0
16344,input,train,log_18587_1708943235.xes,12.99949221394719,12.0,662.0,5908.0
16345,input,train,log_16236_1708943189.xes,4.577982810920122,11.0,2213.0,7912.0
16346,input,train,log_17906_1708943190.xes,6.812602868563367,8.0,772.0,4253.0
16347,input,train,log_16082_1708943238.xes,7.97816738339398,8.0,581.0,6046.0
16348,input,train,log_18406_1708943189.xes,4.378823858080738,12.0,742.0,7159.0
16349,input,train,log_19916_1708943232.xes,7.996728016359918,12.0,1694.0,2445.0
16350,input,train,log_18904_1708943182.xes,24.601572095308278,12.0,3428.0,4071.0
16351,input,train,log_15843_1708943237.xes,5.986301369863014,12.0,3118.0,7373.0
16352,input,train,log_18754_1708943232.xes,3.44300465681312,13.0,1082.0,4939.0
16353,input,train,log_19406_1708943187.xes,6.295353824160115,7.0,2945.0,6995.0
16354,input,train,log_14280_1708943187.xes,5.752159218926023,14.0,2294.0,7989.0
16355,input,train,log_18251_1708943232.xes,4.655669761273209,6.0,1419.0,6032.0
16356,input,train,log_17593_1708943233.xes,5.436996336996337,13.0,1320.0,2730.0
16357,input,train,log_15161_1708943190.xes,4.308801775147929,7.0,12.0,5408.0
16358,input,train,log_17487_1708943181.xes,26.1227766798419,15.0,2339.0,4048.0
16359,input,train,log_19340_1708943233.xes,6.024644549763033,6.0,400.0,2110.0
16360,input,train,log_19676_1708943234.xes,2.084584295612009,11.0,647.0,3464.0
16361,input,train,log_17833_1708943235.xes,12.148636916131272,14.0,618.0,5759.0
16362,input,train,log_18159_1708943188.xes,5.756035767511177,8.0,1495.0,6710.0
16363,input,train,log_17072_1708943179.xes,15.557561770295955,13.0,3517.0,7366.0
16364,input,train,log_18502_1708943233.xes,4.247870778267254,7.0,37.0,3405.0
16365,input,train,log_15325_1708943189.xes,7.0,7.0,30.0,5404.0
16366,input,train,log_15585_1708943232.xes,7.162640449438202,11.0,446.0,3560.0
16367,input,train,log_17089_1708943233.xes,4.431372549019608,11.0,325.0,3468.0
16368,input,train,log_16583_1708943232.xes,6.0,7.0,12.0,3879.0
16369,input,train,log_15105_1708943191.xes,3.1362612612612613,12.0,130.0,3552.0
16370,input,train,log_16405_1708943190.xes,5.0,5.0,10.0,6421.0
16371,input,train,log_19421_1708943237.xes,13.854399008674102,11.0,1930.0,4842.0
16372,input,train,log_15108_1708943196.xes,6.0,7.0,3.0,5199.0
16373,input,train,log_18073_1708943190.xes,6.987883683360258,8.0,1095.0,4952.0
16374,input,train,log_17990_1708943189.xes,6.592879701406833,8.0,2540.0,6966.0
16375,input,train,log_15992_1708943188.xes,12.1888058271037,11.0,3156.0,5217.0
16376,input,train,log_16814_1708943190.xes,7.77844882390337,12.0,789.0,6292.0
16377,input,train,log_17832_1708943233.xes,6.003738317757009,6.0,532.0,3210.0
16378,input,train,log_18418_1708943233.xes,8.926838514025777,11.0,2221.0,2638.0
16379,input,train,log_17000_1708943234.xes,5.0,6.0,6.0,4664.0
16380,input,train,log_15673_1708943232.xes,5.988882911959835,6.0,855.0,5577.0
16381,input,train,log_16654_1708943191.xes,11.068365444375388,11.0,1099.0,1609.0
16382,input,train,log_18907_1708943189.xes,11.604842018875667,12.0,1171.0,4874.0
16383,input,train,log_17251_1708943233.xes,5.276881720430108,14.0,573.0,3720.0
16384,input,train,log_17657_1708943192.xes,3.512550018188432,14.0,675.0,2749.0
16385,input,train,log_17239_1708943187.xes,9.4193401937046,10.0,1090.0,6608.0
16386,input,train,log_14528_1708943187.xes,8.478434382194935,7.0,2801.0,6515.0
16387,input,train,log_18586_1708943231.xes,7.949065420560748,7.0,380.0,4280.0
16388,input,train,log_16080_1708943231.xes,8.613720186869928,12.0,1818.0,4067.0
16389,input,train,log_17156_1708943196.xes,9.47507331378299,13.0,1511.0,4092.0
16390,input,train,log_19584_1708943232.xes,4.0,5.0,2.0,7484.0
16391,input,train,log_15751_1708943231.xes,4.203431041469674,11.0,2407.0,7403.0
16392,input,train,log_15905_1708943184.xes,19.75975975975976,13.0,3508.0,6660.0
16393,input,train,log_19825_1708943191.xes,5.603494225644063,6.0,50.0,3377.0
16394,input,train,log_16248_1708943232.xes,12.376744186046512,12.0,2273.0,3010.0
16395,input,train,log_15740_1708943187.xes,12.973872180451128,11.0,2149.0,5320.0
16396,input,train,log_18002_1708943233.xes,10.211733174508636,12.0,553.0,3358.0
16397,input,train,log_16418_1708943231.xes,5.494169510807736,7.0,1398.0,7032.0
16398,input,train,log_18074_1708943193.xes,4.010605115408609,6.0,8.0,1603.0
16399,input,train,log_18993_1708943192.xes,6.0,7.0,57.0,2664.0
16400,input,train,log_17240_1708943191.xes,4.549647807316519,7.0,9.0,4401.0
16401,input,train,log_18670_1708943232.xes,5.548839873961615,6.0,4.0,6982.0
16402,input,train,log_15661_1708943192.xes,6.075284090909091,9.0,479.0,2112.0
16403,input,train,log_19085_1708943232.xes,4.456063135528912,12.0,545.0,6589.0
16404,input,train,log_15242_1708943189.xes,7.3212676712754385,8.0,2422.0,6437.0
16405,input,train,log_17578_1708943191.xes,3.4114583333333335,8.0,22.0,4800.0
16406,input,train,log_19491_1708943187.xes,7.560153466703206,14.0,2319.0,7298.0
16407,input,train,log_19325_1708943191.xes,5.034039514401333,6.0,82.0,4201.0
16408,input,train,log_16828_1708943231.xes,6.0,7.0,50.0,7023.0
16409,input,train,log_16005_1708943232.xes,4.510155316606929,6.0,11.0,6696.0
16410,input,train,log_19757_1708943233.xes,5.731131043535331,8.0,2146.0,4571.0
16411,input,train,log_18337_1708943231.xes,5.387450199203188,7.0,1441.0,7028.0
16412,input,train,log_19073_1708943190.xes,3.357243517474634,13.0,1901.0,7096.0
16413,input,train,log_19074_1708943193.xes,4.59720605355064,11.0,133.0,1718.0
16414,input,train,log_17579_1708943193.xes,2.746086956521739,10.0,13.0,4600.0
16415,input,train,log_15338_1708943233.xes,6.426276184665446,8.0,2069.0,4917.0
16416,input,train,log_19326_1708943193.xes,3.99639152007217,6.0,4.0,4434.0
16417,input,train,log_15829_1708943192.xes,5.0,5.0,1.0,3993.0
16418,input,train,log_15919_1708943233.xes,5.757307692307692,7.0,12.0,5200.0
16419,input,train,log_17740_1708943189.xes,7.919396551724138,11.0,2886.0,6960.0
16420,input,train,log_17075_1708943192.xes,7.0,8.0,12.0,2968.0
16421,input,train,log_19660_1708943192.xes,4.167454590694202,10.0,1520.0,4019.0
16422,input,train,log_15907_1708943194.xes,3.950106913756237,10.0,278.0,2806.0
16423,input,train,log_16739_1708943189.xes,5.544876886417792,14.0,3568.0,7554.0
16424,input,train,log_15572_1708943186.xes,16.088358778625953,14.0,2348.0,5240.0
16425,input,train,log_18660_1708943188.xes,10.439950217797138,13.0,2219.0,6428.0
16426,input,train,log_15993_1708943193.xes,6.346168365420914,11.0,66.0,2649.0
16427,input,train,log_19407_1708943191.xes,4.440243683927611,12.0,1905.0,5581.0
16428,input,train,log_16406_1708943193.xes,3.607778989458379,6.0,18.0,5502.0
16429,input,train,log_16153_1708943194.xes,6.0,7.0,6.0,3333.0
16430,input,train,log_15257_1708943233.xes,5.010544580886279,6.0,1830.0,7492.0
16431,input,train,log_17919_1708943232.xes,10.526284584980237,11.0,1533.0,5060.0
16432,input,train,log_17404_1708943190.xes,5.619612380676887,7.0,1204.0,6914.0
16433,input,train,log_15574_1708943195.xes,5.092473745624271,6.0,1016.0,3428.0
16434,input,train,log_17750_1708943232.xes,26.27441684050825,14.0,4669.0,5273.0
16435,input,train,log_16163_1708943230.xes,9.44910657306956,13.0,2318.0,6268.0
16436,input,train,log_16740_1708943193.xes,2.5104327666151467,6.0,4.0,7764.0
16437,input,train,log_17991_1708943193.xes,4.6585301140886175,6.0,1176.0,3769.0
16438,input,train,log_18574_1708943194.xes,3.039374529012811,6.0,494.0,5308.0
16439,input,train,log_16665_1708943231.xes,20.107899807321772,14.0,4171.0,7266.0
16440,input,train,log_15173_1708943233.xes,7.689138576779026,9.0,3.0,5607.0
16441,input,train,log_14949_1708943194.xes,2.7506361323155217,6.0,32.0,4323.0
16442,input,train,log_19159_1708943191.xes,3.804126625211984,12.0,288.0,7076.0
16443,input,train,log_18742_1708943192.xes,9.974410774410774,15.0,863.0,2970.0
16444,input,train,log_17173_1708943235.xes,21.38038371182459,12.0,4061.0,5108.0
16445,input,train,log_15503_1708943233.xes,6.0,7.0,4.0,7251.0
16446,input,train,log_18994_1708943193.xes,5.989690721649485,6.0,705.0,3783.0
16447,input,train,log_16321_1708943192.xes,10.27815239379636,11.0,1785.0,2966.0
16448,input,train,log_15662_1708943194.xes,6.018279569892473,6.0,616.0,3720.0
16449,input,train,log_15842_1708943232.xes,9.70213933077345,14.0,2595.0,5469.0
16450,input,train,log_15411_1708943188.xes,8.837859319115115,11.0,2220.0,7549.0
16451,input,train,log_15107_1708943195.xes,1.7976629766297663,14.0,477.0,3252.0
16452,input,train,log_16152_1708943190.xes,4.998758449441302,9.0,1369.0,7249.0
16453,input,train,log_15906_1708943191.xes,8.969671440606572,8.0,12.0,4748.0
16454,input,train,log_15741_1708943191.xes,7.294253841296569,6.0,34.0,4751.0
16455,input,train,log_14529_1708943193.xes,7.027487630566245,7.0,167.0,3638.0
16456,input,train,log_16488_1708943190.xes,11.587985212569317,11.0,1873.0,5410.0
16457,input,train,log_18325_1708943195.xes,5.645757795503989,12.0,299.0,2758.0
16458,input,train,log_17907_1708943192.xes,4.435966086568496,6.0,4.0,6723.0
16459,input,train,log_18324_1708943192.xes,8.40412648575914,11.0,2054.0,4459.0
16460,input,train,log_19243_1708943191.xes,5.347117601844735,7.0,2017.0,6505.0
16461,input,train,log_15327_1708943197.xes,1.4222067525234947,11.0,11.0,2873.0
16462,input,train,log_16570_1708943195.xes,4.162919708029197,10.0,1241.0,3425.0
16463,input,train,log_16655_1708943193.xes,11.917799352750809,11.0,1459.0,3090.0
16464,input,train,log_19328_1708943197.xes,4.511048158640227,7.0,3.0,1765.0
16465,input,train,log_16815_1708943193.xes,5.336333156873125,12.0,647.0,5667.0
16466,input,train,log_15106_1708943192.xes,13.680243745991019,13.0,793.0,3118.0
16467,input,train,log_17502_1708943231.xes,19.17074511960407,12.0,2638.0,3637.0
16468,input,train,log_17241_1708943193.xes,4.8963129930767995,7.0,1127.0,6211.0
16469,input,train,log_15412_1708943194.xes,11.426812104152006,13.0,1184.0,2842.0
16470,input,train,log_19826_1708943193.xes,4.671029806024286,12.0,1726.0,6341.0
16471,input,train,log_19661_1708943195.xes,4.415958024244618,6.0,6.0,5527.0
16472,input,train,log_15118_1708943230.xes,17.61019315801722,14.0,3826.0,4297.0
16473,input,train,log_14948_1708943191.xes,13.73469387755102,12.0,997.0,3822.0
16474,input,train,log_18160_1708943193.xes,6.214599526867185,12.0,120.0,5918.0
16475,input,train,log_19244_1708943195.xes,6.539429124334784,6.0,11.0,4134.0
16476,input,train,log_15573_1708943191.xes,5.593814968814969,11.0,2581.0,7696.0
16477,input,train,log_18826_1708943191.xes,6.014054707571407,7.0,1327.0,6617.0
16478,input,train,log_19075_1708943196.xes,5.779917903378592,12.0,1474.0,3167.0
16479,input,train,log_16906_1708943196.xes,7.072916666666667,8.0,98.0,2880.0
16480,input,train,log_18908_1708943193.xes,7.122860238353196,13.0,2678.0,4615.0
16481,input,train,log_15490_1708943192.xes,5.767485279333621,9.0,8.0,6963.0
16482,input,train,log_16987_1708943194.xes,9.948604226454474,11.0,2353.0,3833.0
16483,input,train,log_19662_1708943197.xes,8.080082742316785,6.0,877.0,3384.0
16484,input,train,log_14950_1708943197.xes,5.344547563805104,7.0,8.0,3448.0
16485,input,train,log_19743_1708943196.xes,7.231083844580777,9.0,685.0,2934.0
16486,input,train,log_16407_1708943196.xes,7.0,7.0,69.0,2944.0
16487,input,train,log_15491_1708943196.xes,6.737204724409449,10.0,508.0,3048.0
16488,input,train,log_19327_1708943195.xes,7.0,7.0,3.0,3310.0
16489,input,train,log_19492_1708943193.xes,8.088088088088089,6.0,1914.0,4995.0
16490,input,train,log_19742_1708943192.xes,6.434053482399154,8.0,1406.0,6619.0
16491,input,train,log_16322_1708943195.xes,5.523638968481375,6.0,946.0,5584.0
16492,input,train,log_18407_1708943193.xes,6.0,6.0,4.0,7468.0
16493,input,train,log_15742_1708943194.xes,7.001321253303133,8.0,1091.0,5298.0
16494,input,train,log_17405_1708943193.xes,10.158689090125053,13.0,1922.0,4638.0
16495,input,train,log_15326_1708943193.xes,4.5887585928022645,7.0,2106.0,7419.0
16496,input,train,log_18326_1708943197.xes,1.920152091254753,8.0,15.0,7101.0
16497,input,train,log_15243_1708943193.xes,6.211248744559759,8.0,5.0,5974.0
16498,input,train,log_15917_1708943227.xes,5.0,6.0,4.0,3869.0
16499,input,train,log_17992_1708943196.xes,8.071454219030521,8.0,1273.0,2785.0
16500,input,train,log_15830_1708943193.xes,15.397469688982603,12.0,1434.0,3794.0
16501,input,train,log_17741_1708943193.xes,12.030956329463793,12.0,1651.0,3618.0
16502,input,train,log_16068_1708943194.xes,5.70362220717671,11.0,456.0,5908.0
16503,input,train,log_18573_1708943185.xes,18.471257743840944,13.0,4566.0,6941.0
16504,input,train,log_17155_1708943191.xes,19.548306496390893,14.0,1428.0,3602.0
16505,input,train,log_15839_1708943227.xes,2.9835796387520523,6.0,13.0,4872.0
16506,input,train,log_15663_1708943196.xes,7.409887522887784,7.0,1481.0,3823.0
